spectrogram_path,original_wav,label,gun_type,dataset
data/processed/spectrograms/firearms_58__dp-27-lmg_288_aug_noise.npy,data/raw/firearms_58/dataset/dp-27-lmg/dp-27-lmg_288_aug_noise.wav,gunshot,dp-27-lmg,firearms_58
data/processed/spectrograms/firearms_58__dp-27-lmg_183_aug_pitch_up.npy,data/raw/firearms_58/dataset/dp-27-lmg/dp-27-lmg_183_aug_pitch_up.wav,gunshot,dp-27-lmg,firearms_58
data/processed/spectrograms/firearms_58__dp-27-lmg_001.npy,data/raw/firearms_58/dataset/dp-27-lmg/dp-27-lmg_001.wav,gunshot,dp-27-lmg,firearms_58
data/processed/spectrograms/firearms_58__dp-27-lmg_260_aug_noise.npy,data/raw/firearms_58/dataset/dp-27-lmg/dp-27-lmg_260_aug_noise.wav,gunshot,dp-27-lmg,firearms_58
data/processed/spectrograms/firearms_58__dp-27-lmg_011.npy,data/raw/firearms_58/dataset/dp-27-lmg/dp-27-lmg_011.wav,gunshot,dp-27-lmg,firearms_58
data/processed/spectrograms/firearms_58__dp-27-lmg_137_aug_time_up.npy,data/raw/firearms_58/dataset/dp-27-lmg/dp-27-lmg_137_aug_time_up.wav,gunshot,dp-27-lmg,firearms_58
data/processed/spectrograms/firearms_58__dp-27-lmg_116_aug_pitch_up.npy,data/raw/firearms_58/dataset/dp-27-lmg/dp-27-lmg_116_aug_pitch_up.wav,gunshot,dp-27-lmg,firearms_58
data/processed/spectrograms/firearms_58__dp-27-lmg_216_aug_pitch_up.npy,data/raw/firearms_58/dataset/dp-27-lmg/dp-27-lmg_216_aug_pitch_up.wav,gunshot,dp-27-lmg,firearms_58
data/processed/spectrograms/firearms_58__dp-27-lmg_105_aug_pitch_up.npy,data/raw/firearms_58/dataset/dp-27-lmg/dp-27-lmg_105_aug_pitch_up.wav,gunshot,dp-27-lmg,firearms_58
data/processed/spectrograms/firearms_58__dp-27-lmg_154_aug_time_down.npy,data/raw/firearms_58/dataset/dp-27-lmg/dp-27-lmg_154_aug_time_down.wav,gunshot,dp-27-lmg,firearms_58
data/processed/spectrograms/firearms_58__dp-27-lmg_087_aug_time_down.npy,data/raw/firearms_58/dataset/dp-27-lmg/dp-27-lmg_087_aug_time_down.wav,gunshot,dp-27-lmg,firearms_58
data/processed/spectrograms/firearms_58__dp-27-lmg_110_aug_pitch_up.npy,data/raw/firearms_58/dataset/dp-27-lmg/dp-27-lmg_110_aug_pitch_up.wav,gunshot,dp-27-lmg,firearms_58
data/processed/spectrograms/firearms_58__dp-27-lmg_134_aug_pitch_up.npy,data/raw/firearms_58/dataset/dp-27-lmg/dp-27-lmg_134_aug_pitch_up.wav,gunshot,dp-27-lmg,firearms_58
data/processed/spectrograms/firearms_58__dp-27-lmg_188_aug_time_down.npy,data/raw/firearms_58/dataset/dp-27-lmg/dp-27-lmg_188_aug_time_down.wav,gunshot,dp-27-lmg,firearms_58
data/processed/spectrograms/firearms_58__dp-27-lmg_178_aug_time_down.npy,data/raw/firearms_58/dataset/dp-27-lmg/dp-27-lmg_178_aug_time_down.wav,gunshot,dp-27-lmg,firearms_58
data/processed/spectrograms/firearms_58__dp-27-lmg_227_aug_pitch_up.npy,data/raw/firearms_58/dataset/dp-27-lmg/dp-27-lmg_227_aug_pitch_up.wav,gunshot,dp-27-lmg,firearms_58
data/processed/spectrograms/firearms_58__dp-27-lmg_292_aug_time_up.npy,data/raw/firearms_58/dataset/dp-27-lmg/dp-27-lmg_292_aug_time_up.wav,gunshot,dp-27-lmg,firearms_58
data/processed/spectrograms/firearms_58__dp-27-lmg_298_aug_time_up.npy,data/raw/firearms_58/dataset/dp-27-lmg/dp-27-lmg_298_aug_time_up.wav,gunshot,dp-27-lmg,firearms_58
data/processed/spectrograms/firearms_58__dp-27-lmg_047.npy,data/raw/firearms_58/dataset/dp-27-lmg/dp-27-lmg_047.wav,gunshot,dp-27-lmg,firearms_58
data/processed/spectrograms/firearms_58__dp-27-lmg_155_aug_pitch_down.npy,data/raw/firearms_58/dataset/dp-27-lmg/dp-27-lmg_155_aug_pitch_down.wav,gunshot,dp-27-lmg,firearms_58
data/processed/spectrograms/firearms_58__dp-27-lmg_212_aug_noise.npy,data/raw/firearms_58/dataset/dp-27-lmg/dp-27-lmg_212_aug_noise.wav,gunshot,dp-27-lmg,firearms_58
data/processed/spectrograms/firearms_58__dp-27-lmg_287_aug_pitch_up.npy,data/raw/firearms_58/dataset/dp-27-lmg/dp-27-lmg_287_aug_pitch_up.wav,gunshot,dp-27-lmg,firearms_58
data/processed/spectrograms/firearms_58__dp-27-lmg_225_aug_pitch_up.npy,data/raw/firearms_58/dataset/dp-27-lmg/dp-27-lmg_225_aug_pitch_up.wav,gunshot,dp-27-lmg,firearms_58
data/processed/spectrograms/firearms_58__dp-27-lmg_263_aug_pitch_up.npy,data/raw/firearms_58/dataset/dp-27-lmg/dp-27-lmg_263_aug_pitch_up.wav,gunshot,dp-27-lmg,firearms_58
data/processed/spectrograms/firearms_58__dp-27-lmg_199_aug_pitch_down.npy,data/raw/firearms_58/dataset/dp-27-lmg/dp-27-lmg_199_aug_pitch_down.wav,gunshot,dp-27-lmg,firearms_58
data/processed/spectrograms/firearms_58__dp-27-lmg_115_aug_pitch_down.npy,data/raw/firearms_58/dataset/dp-27-lmg/dp-27-lmg_115_aug_pitch_down.wav,gunshot,dp-27-lmg,firearms_58
data/processed/spectrograms/firearms_58__dp-27-lmg_026.npy,data/raw/firearms_58/dataset/dp-27-lmg/dp-27-lmg_026.wav,gunshot,dp-27-lmg,firearms_58
data/processed/spectrograms/firearms_58__dp-27-lmg_163_aug_pitch_down.npy,data/raw/firearms_58/dataset/dp-27-lmg/dp-27-lmg_163_aug_pitch_down.wav,gunshot,dp-27-lmg,firearms_58
data/processed/spectrograms/firearms_58__dp-27-lmg_273_aug_time_up.npy,data/raw/firearms_58/dataset/dp-27-lmg/dp-27-lmg_273_aug_time_up.wav,gunshot,dp-27-lmg,firearms_58
data/processed/spectrograms/firearms_58__dp-27-lmg_020.npy,data/raw/firearms_58/dataset/dp-27-lmg/dp-27-lmg_020.wav,gunshot,dp-27-lmg,firearms_58
data/processed/spectrograms/firearms_58__dp-27-lmg_217_aug_time_down.npy,data/raw/firearms_58/dataset/dp-27-lmg/dp-27-lmg_217_aug_time_down.wav,gunshot,dp-27-lmg,firearms_58
data/processed/spectrograms/firearms_58__dp-27-lmg_045.npy,data/raw/firearms_58/dataset/dp-27-lmg/dp-27-lmg_045.wav,gunshot,dp-27-lmg,firearms_58
data/processed/spectrograms/firearms_58__dp-27-lmg_254_aug_pitch_down.npy,data/raw/firearms_58/dataset/dp-27-lmg/dp-27-lmg_254_aug_pitch_down.wav,gunshot,dp-27-lmg,firearms_58
data/processed/spectrograms/firearms_58__dp-27-lmg_165_aug_pitch_down.npy,data/raw/firearms_58/dataset/dp-27-lmg/dp-27-lmg_165_aug_pitch_down.wav,gunshot,dp-27-lmg,firearms_58
data/processed/spectrograms/firearms_58__dp-27-lmg_279_aug_noise.npy,data/raw/firearms_58/dataset/dp-27-lmg/dp-27-lmg_279_aug_noise.wav,gunshot,dp-27-lmg,firearms_58
data/processed/spectrograms/firearms_58__dp-27-lmg_010.npy,data/raw/firearms_58/dataset/dp-27-lmg/dp-27-lmg_010.wav,gunshot,dp-27-lmg,firearms_58
data/processed/spectrograms/firearms_58__dp-27-lmg_179_aug_pitch_up.npy,data/raw/firearms_58/dataset/dp-27-lmg/dp-27-lmg_179_aug_pitch_up.wav,gunshot,dp-27-lmg,firearms_58
data/processed/spectrograms/firearms_58__dp-27-lmg_269_aug_pitch_down.npy,data/raw/firearms_58/dataset/dp-27-lmg/dp-27-lmg_269_aug_pitch_down.wav,gunshot,dp-27-lmg,firearms_58
data/processed/spectrograms/firearms_58__dp-27-lmg_088_aug_time_up.npy,data/raw/firearms_58/dataset/dp-27-lmg/dp-27-lmg_088_aug_time_up.wav,gunshot,dp-27-lmg,firearms_58
data/processed/spectrograms/firearms_58__dp-27-lmg_197_aug_noise.npy,data/raw/firearms_58/dataset/dp-27-lmg/dp-27-lmg_197_aug_noise.wav,gunshot,dp-27-lmg,firearms_58
data/processed/spectrograms/firearms_58__dp-27-lmg_290_aug_pitch_down.npy,data/raw/firearms_58/dataset/dp-27-lmg/dp-27-lmg_290_aug_pitch_down.wav,gunshot,dp-27-lmg,firearms_58
data/processed/spectrograms/firearms_58__dp-27-lmg_255_aug_pitch_down.npy,data/raw/firearms_58/dataset/dp-27-lmg/dp-27-lmg_255_aug_pitch_down.wav,gunshot,dp-27-lmg,firearms_58
data/processed/spectrograms/firearms_58__dp-27-lmg_146_aug_pitch_up.npy,data/raw/firearms_58/dataset/dp-27-lmg/dp-27-lmg_146_aug_pitch_up.wav,gunshot,dp-27-lmg,firearms_58
data/processed/spectrograms/firearms_58__dp-27-lmg_218_aug_time_down.npy,data/raw/firearms_58/dataset/dp-27-lmg/dp-27-lmg_218_aug_time_down.wav,gunshot,dp-27-lmg,firearms_58
data/processed/spectrograms/firearms_58__dp-27-lmg_031.npy,data/raw/firearms_58/dataset/dp-27-lmg/dp-27-lmg_031.wav,gunshot,dp-27-lmg,firearms_58
data/processed/spectrograms/firearms_58__dp-27-lmg_244_aug_pitch_down.npy,data/raw/firearms_58/dataset/dp-27-lmg/dp-27-lmg_244_aug_pitch_down.wav,gunshot,dp-27-lmg,firearms_58
data/processed/spectrograms/firearms_58__dp-27-lmg_176_aug_time_up.npy,data/raw/firearms_58/dataset/dp-27-lmg/dp-27-lmg_176_aug_time_up.wav,gunshot,dp-27-lmg,firearms_58
data/processed/spectrograms/firearms_58__dp-27-lmg_246_aug_pitch_down.npy,data/raw/firearms_58/dataset/dp-27-lmg/dp-27-lmg_246_aug_pitch_down.wav,gunshot,dp-27-lmg,firearms_58
data/processed/spectrograms/firearms_58__dp-27-lmg_098_aug_time_up.npy,data/raw/firearms_58/dataset/dp-27-lmg/dp-27-lmg_098_aug_time_up.wav,gunshot,dp-27-lmg,firearms_58
data/processed/spectrograms/firearms_58__dp-27-lmg_083_aug_noise.npy,data/raw/firearms_58/dataset/dp-27-lmg/dp-27-lmg_083_aug_noise.wav,gunshot,dp-27-lmg,firearms_58
data/processed/spectrograms/firearms_58__dp-27-lmg_274_aug_pitch_down.npy,data/raw/firearms_58/dataset/dp-27-lmg/dp-27-lmg_274_aug_pitch_down.wav,gunshot,dp-27-lmg,firearms_58
data/processed/spectrograms/firearms_58__dp-27-lmg_121_aug_time_up.npy,data/raw/firearms_58/dataset/dp-27-lmg/dp-27-lmg_121_aug_time_up.wav,gunshot,dp-27-lmg,firearms_58
data/processed/spectrograms/firearms_58__dp-27-lmg_249_aug_pitch_up.npy,data/raw/firearms_58/dataset/dp-27-lmg/dp-27-lmg_249_aug_pitch_up.wav,gunshot,dp-27-lmg,firearms_58
data/processed/spectrograms/firearms_58__dp-27-lmg_174_aug_noise.npy,data/raw/firearms_58/dataset/dp-27-lmg/dp-27-lmg_174_aug_noise.wav,gunshot,dp-27-lmg,firearms_58
data/processed/spectrograms/firearms_58__dp-27-lmg_066_aug_noise.npy,data/raw/firearms_58/dataset/dp-27-lmg/dp-27-lmg_066_aug_noise.wav,gunshot,dp-27-lmg,firearms_58
data/processed/spectrograms/firearms_58__dp-27-lmg_069_aug_time_down.npy,data/raw/firearms_58/dataset/dp-27-lmg/dp-27-lmg_069_aug_time_down.wav,gunshot,dp-27-lmg,firearms_58
data/processed/spectrograms/firearms_58__dp-27-lmg_021.npy,data/raw/firearms_58/dataset/dp-27-lmg/dp-27-lmg_021.wav,gunshot,dp-27-lmg,firearms_58
data/processed/spectrograms/firearms_58__dp-27-lmg_208_aug_pitch_down.npy,data/raw/firearms_58/dataset/dp-27-lmg/dp-27-lmg_208_aug_pitch_down.wav,gunshot,dp-27-lmg,firearms_58
data/processed/spectrograms/firearms_58__dp-27-lmg_004.npy,data/raw/firearms_58/dataset/dp-27-lmg/dp-27-lmg_004.wav,gunshot,dp-27-lmg,firearms_58
data/processed/spectrograms/firearms_58__dp-27-lmg_032.npy,data/raw/firearms_58/dataset/dp-27-lmg/dp-27-lmg_032.wav,gunshot,dp-27-lmg,firearms_58
data/processed/spectrograms/firearms_58__dp-27-lmg_042.npy,data/raw/firearms_58/dataset/dp-27-lmg/dp-27-lmg_042.wav,gunshot,dp-27-lmg,firearms_58
data/processed/spectrograms/firearms_58__dp-27-lmg_057_aug_time_down.npy,data/raw/firearms_58/dataset/dp-27-lmg/dp-27-lmg_057_aug_time_down.wav,gunshot,dp-27-lmg,firearms_58
data/processed/spectrograms/firearms_58__dp-27-lmg_112_aug_time_down.npy,data/raw/firearms_58/dataset/dp-27-lmg/dp-27-lmg_112_aug_time_down.wav,gunshot,dp-27-lmg,firearms_58
data/processed/spectrograms/firearms_58__dp-27-lmg_248_aug_noise.npy,data/raw/firearms_58/dataset/dp-27-lmg/dp-27-lmg_248_aug_noise.wav,gunshot,dp-27-lmg,firearms_58
data/processed/spectrograms/firearms_58__dp-27-lmg_131_aug_pitch_down.npy,data/raw/firearms_58/dataset/dp-27-lmg/dp-27-lmg_131_aug_pitch_down.wav,gunshot,dp-27-lmg,firearms_58
data/processed/spectrograms/firearms_58__dp-27-lmg_077_aug_pitch_up.npy,data/raw/firearms_58/dataset/dp-27-lmg/dp-27-lmg_077_aug_pitch_up.wav,gunshot,dp-27-lmg,firearms_58
data/processed/spectrograms/firearms_58__dp-27-lmg_120_aug_noise.npy,data/raw/firearms_58/dataset/dp-27-lmg/dp-27-lmg_120_aug_noise.wav,gunshot,dp-27-lmg,firearms_58
data/processed/spectrograms/firearms_58__dp-27-lmg_106_aug_pitch_down.npy,data/raw/firearms_58/dataset/dp-27-lmg/dp-27-lmg_106_aug_pitch_down.wav,gunshot,dp-27-lmg,firearms_58
data/processed/spectrograms/firearms_58__dp-27-lmg_085_aug_noise.npy,data/raw/firearms_58/dataset/dp-27-lmg/dp-27-lmg_085_aug_noise.wav,gunshot,dp-27-lmg,firearms_58
data/processed/spectrograms/firearms_58__dp-27-lmg_189_aug_time_up.npy,data/raw/firearms_58/dataset/dp-27-lmg/dp-27-lmg_189_aug_time_up.wav,gunshot,dp-27-lmg,firearms_58
data/processed/spectrograms/firearms_58__dp-27-lmg_293_aug_time_down.npy,data/raw/firearms_58/dataset/dp-27-lmg/dp-27-lmg_293_aug_time_down.wav,gunshot,dp-27-lmg,firearms_58
data/processed/spectrograms/firearms_58__dp-27-lmg_181_aug_time_up.npy,data/raw/firearms_58/dataset/dp-27-lmg/dp-27-lmg_181_aug_time_up.wav,gunshot,dp-27-lmg,firearms_58
data/processed/spectrograms/firearms_58__dp-27-lmg_109_aug_pitch_down.npy,data/raw/firearms_58/dataset/dp-27-lmg/dp-27-lmg_109_aug_pitch_down.wav,gunshot,dp-27-lmg,firearms_58
data/processed/spectrograms/firearms_58__dp-27-lmg_051.npy,data/raw/firearms_58/dataset/dp-27-lmg/dp-27-lmg_051.wav,gunshot,dp-27-lmg,firearms_58
data/processed/spectrograms/firearms_58__dp-27-lmg_126_aug_pitch_down.npy,data/raw/firearms_58/dataset/dp-27-lmg/dp-27-lmg_126_aug_pitch_down.wav,gunshot,dp-27-lmg,firearms_58
data/processed/spectrograms/firearms_58__dp-27-lmg_104_aug_noise.npy,data/raw/firearms_58/dataset/dp-27-lmg/dp-27-lmg_104_aug_noise.wav,gunshot,dp-27-lmg,firearms_58
data/processed/spectrograms/firearms_58__dp-27-lmg_172_aug_time_up.npy,data/raw/firearms_58/dataset/dp-27-lmg/dp-27-lmg_172_aug_time_up.wav,gunshot,dp-27-lmg,firearms_58
data/processed/spectrograms/firearms_58__dp-27-lmg_044.npy,data/raw/firearms_58/dataset/dp-27-lmg/dp-27-lmg_044.wav,gunshot,dp-27-lmg,firearms_58
data/processed/spectrograms/firearms_58__dp-27-lmg_171_aug_pitch_down.npy,data/raw/firearms_58/dataset/dp-27-lmg/dp-27-lmg_171_aug_pitch_down.wav,gunshot,dp-27-lmg,firearms_58
data/processed/spectrograms/firearms_58__dp-27-lmg_028.npy,data/raw/firearms_58/dataset/dp-27-lmg/dp-27-lmg_028.wav,gunshot,dp-27-lmg,firearms_58
data/processed/spectrograms/firearms_58__dp-27-lmg_152_aug_time_down.npy,data/raw/firearms_58/dataset/dp-27-lmg/dp-27-lmg_152_aug_time_down.wav,gunshot,dp-27-lmg,firearms_58
data/processed/spectrograms/firearms_58__dp-27-lmg_276_aug_noise.npy,data/raw/firearms_58/dataset/dp-27-lmg/dp-27-lmg_276_aug_noise.wav,gunshot,dp-27-lmg,firearms_58
data/processed/spectrograms/firearms_58__dp-27-lmg_194_aug_noise.npy,data/raw/firearms_58/dataset/dp-27-lmg/dp-27-lmg_194_aug_noise.wav,gunshot,dp-27-lmg,firearms_58
data/processed/spectrograms/firearms_58__dp-27-lmg_262_aug_pitch_down.npy,data/raw/firearms_58/dataset/dp-27-lmg/dp-27-lmg_262_aug_pitch_down.wav,gunshot,dp-27-lmg,firearms_58
data/processed/spectrograms/firearms_58__dp-27-lmg_297_aug_pitch_up.npy,data/raw/firearms_58/dataset/dp-27-lmg/dp-27-lmg_297_aug_pitch_up.wav,gunshot,dp-27-lmg,firearms_58
data/processed/spectrograms/firearms_58__dp-27-lmg_029.npy,data/raw/firearms_58/dataset/dp-27-lmg/dp-27-lmg_029.wav,gunshot,dp-27-lmg,firearms_58
data/processed/spectrograms/firearms_58__dp-27-lmg_251_aug_pitch_up.npy,data/raw/firearms_58/dataset/dp-27-lmg/dp-27-lmg_251_aug_pitch_up.wav,gunshot,dp-27-lmg,firearms_58
data/processed/spectrograms/firearms_58__dp-27-lmg_061_aug_pitch_down.npy,data/raw/firearms_58/dataset/dp-27-lmg/dp-27-lmg_061_aug_pitch_down.wav,gunshot,dp-27-lmg,firearms_58
data/processed/spectrograms/firearms_58__dp-27-lmg_075_aug_pitch_up.npy,data/raw/firearms_58/dataset/dp-27-lmg/dp-27-lmg_075_aug_pitch_up.wav,gunshot,dp-27-lmg,firearms_58
data/processed/spectrograms/firearms_58__dp-27-lmg_161_aug_noise.npy,data/raw/firearms_58/dataset/dp-27-lmg/dp-27-lmg_161_aug_noise.wav,gunshot,dp-27-lmg,firearms_58
data/processed/spectrograms/firearms_58__dp-27-lmg_177_aug_pitch_up.npy,data/raw/firearms_58/dataset/dp-27-lmg/dp-27-lmg_177_aug_pitch_up.wav,gunshot,dp-27-lmg,firearms_58
data/processed/spectrograms/firearms_58__dp-27-lmg_124_aug_time_down.npy,data/raw/firearms_58/dataset/dp-27-lmg/dp-27-lmg_124_aug_time_down.wav,gunshot,dp-27-lmg,firearms_58
data/processed/spectrograms/firearms_58__dp-27-lmg_284_aug_noise.npy,data/raw/firearms_58/dataset/dp-27-lmg/dp-27-lmg_284_aug_noise.wav,gunshot,dp-27-lmg,firearms_58
data/processed/spectrograms/firearms_58__dp-27-lmg_136_aug_pitch_up.npy,data/raw/firearms_58/dataset/dp-27-lmg/dp-27-lmg_136_aug_pitch_up.wav,gunshot,dp-27-lmg,firearms_58
data/processed/spectrograms/firearms_58__dp-27-lmg_097_aug_pitch_down.npy,data/raw/firearms_58/dataset/dp-27-lmg/dp-27-lmg_097_aug_pitch_down.wav,gunshot,dp-27-lmg,firearms_58
data/processed/spectrograms/firearms_58__dp-27-lmg_009.npy,data/raw/firearms_58/dataset/dp-27-lmg/dp-27-lmg_009.wav,gunshot,dp-27-lmg,firearms_58
data/processed/spectrograms/firearms_58__dp-27-lmg_129_aug_time_up.npy,data/raw/firearms_58/dataset/dp-27-lmg/dp-27-lmg_129_aug_time_up.wav,gunshot,dp-27-lmg,firearms_58
data/processed/spectrograms/firearms_58__dp-27-lmg_226_aug_pitch_down.npy,data/raw/firearms_58/dataset/dp-27-lmg/dp-27-lmg_226_aug_pitch_down.wav,gunshot,dp-27-lmg,firearms_58
data/processed/spectrograms/firearms_58__dp-27-lmg_266_aug_noise.npy,data/raw/firearms_58/dataset/dp-27-lmg/dp-27-lmg_266_aug_noise.wav,gunshot,dp-27-lmg,firearms_58
data/processed/spectrograms/firearms_58__dp-27-lmg_060_aug_pitch_down.npy,data/raw/firearms_58/dataset/dp-27-lmg/dp-27-lmg_060_aug_pitch_down.wav,gunshot,dp-27-lmg,firearms_58
data/processed/spectrograms/firearms_58__dp-27-lmg_119_aug_noise.npy,data/raw/firearms_58/dataset/dp-27-lmg/dp-27-lmg_119_aug_noise.wav,gunshot,dp-27-lmg,firearms_58
data/processed/spectrograms/firearms_58__dp-27-lmg_034.npy,data/raw/firearms_58/dataset/dp-27-lmg/dp-27-lmg_034.wav,gunshot,dp-27-lmg,firearms_58
data/processed/spectrograms/firearms_58__dp-27-lmg_148_aug_time_down.npy,data/raw/firearms_58/dataset/dp-27-lmg/dp-27-lmg_148_aug_time_down.wav,gunshot,dp-27-lmg,firearms_58
data/processed/spectrograms/firearms_58__dp-27-lmg_278_aug_noise.npy,data/raw/firearms_58/dataset/dp-27-lmg/dp-27-lmg_278_aug_noise.wav,gunshot,dp-27-lmg,firearms_58
data/processed/spectrograms/firearms_58__dp-27-lmg_055_aug_pitch_up.npy,data/raw/firearms_58/dataset/dp-27-lmg/dp-27-lmg_055_aug_pitch_up.wav,gunshot,dp-27-lmg,firearms_58
data/processed/spectrograms/firearms_58__dp-27-lmg_040.npy,data/raw/firearms_58/dataset/dp-27-lmg/dp-27-lmg_040.wav,gunshot,dp-27-lmg,firearms_58
data/processed/spectrograms/firearms_58__dp-27-lmg_300_aug_noise.npy,data/raw/firearms_58/dataset/dp-27-lmg/dp-27-lmg_300_aug_noise.wav,gunshot,dp-27-lmg,firearms_58
data/processed/spectrograms/firearms_58__dp-27-lmg_210_aug_pitch_down.npy,data/raw/firearms_58/dataset/dp-27-lmg/dp-27-lmg_210_aug_pitch_down.wav,gunshot,dp-27-lmg,firearms_58
data/processed/spectrograms/firearms_58__dp-27-lmg_195_aug_pitch_down.npy,data/raw/firearms_58/dataset/dp-27-lmg/dp-27-lmg_195_aug_pitch_down.wav,gunshot,dp-27-lmg,firearms_58
data/processed/spectrograms/firearms_58__dp-27-lmg_196_aug_pitch_up.npy,data/raw/firearms_58/dataset/dp-27-lmg/dp-27-lmg_196_aug_pitch_up.wav,gunshot,dp-27-lmg,firearms_58
data/processed/spectrograms/firearms_58__dp-27-lmg_236_aug_pitch_up.npy,data/raw/firearms_58/dataset/dp-27-lmg/dp-27-lmg_236_aug_pitch_up.wav,gunshot,dp-27-lmg,firearms_58
data/processed/spectrograms/firearms_58__dp-27-lmg_095_aug_noise.npy,data/raw/firearms_58/dataset/dp-27-lmg/dp-27-lmg_095_aug_noise.wav,gunshot,dp-27-lmg,firearms_58
data/processed/spectrograms/firearms_58__dp-27-lmg_153_aug_noise.npy,data/raw/firearms_58/dataset/dp-27-lmg/dp-27-lmg_153_aug_noise.wav,gunshot,dp-27-lmg,firearms_58
data/processed/spectrograms/firearms_58__dp-27-lmg_023.npy,data/raw/firearms_58/dataset/dp-27-lmg/dp-27-lmg_023.wav,gunshot,dp-27-lmg,firearms_58
data/processed/spectrograms/firearms_58__dp-27-lmg_182_aug_time_up.npy,data/raw/firearms_58/dataset/dp-27-lmg/dp-27-lmg_182_aug_time_up.wav,gunshot,dp-27-lmg,firearms_58
data/processed/spectrograms/firearms_58__dp-27-lmg_184_aug_pitch_up.npy,data/raw/firearms_58/dataset/dp-27-lmg/dp-27-lmg_184_aug_pitch_up.wav,gunshot,dp-27-lmg,firearms_58
data/processed/spectrograms/firearms_58__dp-27-lmg_175_aug_time_down.npy,data/raw/firearms_58/dataset/dp-27-lmg/dp-27-lmg_175_aug_time_down.wav,gunshot,dp-27-lmg,firearms_58
data/processed/spectrograms/firearms_58__dp-27-lmg_180_aug_pitch_down.npy,data/raw/firearms_58/dataset/dp-27-lmg/dp-27-lmg_180_aug_pitch_down.wav,gunshot,dp-27-lmg,firearms_58
data/processed/spectrograms/firearms_58__dp-27-lmg_200_aug_pitch_up.npy,data/raw/firearms_58/dataset/dp-27-lmg/dp-27-lmg_200_aug_pitch_up.wav,gunshot,dp-27-lmg,firearms_58
data/processed/spectrograms/firearms_58__dp-27-lmg_238_aug_pitch_up.npy,data/raw/firearms_58/dataset/dp-27-lmg/dp-27-lmg_238_aug_pitch_up.wav,gunshot,dp-27-lmg,firearms_58
data/processed/spectrograms/firearms_58__dp-27-lmg_272_aug_time_down.npy,data/raw/firearms_58/dataset/dp-27-lmg/dp-27-lmg_272_aug_time_down.wav,gunshot,dp-27-lmg,firearms_58
data/processed/spectrograms/firearms_58__dp-27-lmg_099_aug_pitch_down.npy,data/raw/firearms_58/dataset/dp-27-lmg/dp-27-lmg_099_aug_pitch_down.wav,gunshot,dp-27-lmg,firearms_58
data/processed/spectrograms/firearms_58__dp-27-lmg_063_aug_noise.npy,data/raw/firearms_58/dataset/dp-27-lmg/dp-27-lmg_063_aug_noise.wav,gunshot,dp-27-lmg,firearms_58
data/processed/spectrograms/firearms_58__dp-27-lmg_233_aug_time_up.npy,data/raw/firearms_58/dataset/dp-27-lmg/dp-27-lmg_233_aug_time_up.wav,gunshot,dp-27-lmg,firearms_58
data/processed/spectrograms/firearms_58__dp-27-lmg_270_aug_time_down.npy,data/raw/firearms_58/dataset/dp-27-lmg/dp-27-lmg_270_aug_time_down.wav,gunshot,dp-27-lmg,firearms_58
data/processed/spectrograms/firearms_58__dp-27-lmg_280_aug_pitch_down.npy,data/raw/firearms_58/dataset/dp-27-lmg/dp-27-lmg_280_aug_pitch_down.wav,gunshot,dp-27-lmg,firearms_58
data/processed/spectrograms/firearms_58__dp-27-lmg_295_aug_pitch_down.npy,data/raw/firearms_58/dataset/dp-27-lmg/dp-27-lmg_295_aug_pitch_down.wav,gunshot,dp-27-lmg,firearms_58
data/processed/spectrograms/firearms_58__dp-27-lmg_151_aug_pitch_down.npy,data/raw/firearms_58/dataset/dp-27-lmg/dp-27-lmg_151_aug_pitch_down.wav,gunshot,dp-27-lmg,firearms_58
data/processed/spectrograms/firearms_58__dp-27-lmg_133_aug_time_down.npy,data/raw/firearms_58/dataset/dp-27-lmg/dp-27-lmg_133_aug_time_down.wav,gunshot,dp-27-lmg,firearms_58
